Transaction_ID,Customer_ID,Card_ID,Transaction_Date,Merchant_Category,Transaction_Amount,Transaction_Type,Transaction_Status,Payment_Method,Location
TXN300275,C100522,CARD206193,2026-06-16,Education,3664.4,Purchase,Approved,Contactless,Domestic
TXN300276,C101837,CARD203836,2025-03-04,Online Shopping,2698.84,Purchase,Approved,POS,Domestic
TXN300277,C104590,CARD207169,2026-01-16,Fuel,607.0,Purchase,Approved,POS,Domestic
TXN300278,C107543,CARD209735,2026-07-18,Entertainment,502.34,Purchase,Declined,Online,Domestic
TXN300279,C106908,CARD201243,2026-01-18,Utilities,1619.84,Purchase,Approved,Contactless,International
TXN300280,C108184,CARD211636,2025-01-22,Dining,4324.76,Recurring Payment,Approved,POS,Domestic
TXN300281,C100801,CARD211693,2025-06-27,Utilities,1516.29,Purchase,Approved,Online,International
TXN300282,C108312,CARD201312,2025-05-31,Healthcare,2605.91,Purchase,Approved,POS,Domestic
TXN300283,C106088,CARD209935,2025-08-18,Fuel,536.22,Purchase,Approved,POS,Domestic
TXN300284,C102368,CARD211949,2026-07-24,Dining,708.25,Purchase,Approved,POS,Domestic
TXN300285,C103336,CARD209748,2025-01-13,Online Shopping,1293.56,Purchase,Approved,POS,Domestic
TXN300286,C102162,CARD201565,2025-05-11,Travel,931.44,Purchase,Approved,POS,Domestic
TXN300287,C104617,CARD207806,2026-05-01,Utilities,581.53,Purchase,Approved,POS,Domestic
TXN300288,C100697,CARD204655,2025-07-06,Online Shopping,4803.69,Purchase,Approved,ATM,Domestic
TXN300289,C102614,CARD202574,2025-03-25,Education,2429.59,Purchase,Approved,Online,Domestic
TXN300290,C100537,CARD201572,2026-05-20,Electronics,2050.23,Purchase,Approved,Contactless,Domestic
TXN300291,C108163,CARD204832,2025-08-11,Travel,2641.13,Purchase,Approved,Online,Domestic
TXN300292,C104748,CARD200252,2026-08-29,Utilities,1011.72,Cash Withdrawal,Approved,POS,Domestic
TXN300293,C108146,CARD207604,2025-02-18,Travel,425.34,Purchase,Approved,POS,Domestic
TXN300294,C109151,CARD208341,2025-02-28,Fuel,881.7,Purchase,Approved,Online,Domestic
TXN300295,C100867,CARD208338,2025-01-05,Healthcare,2027.94,Purchase,Approved,Online,Domestic
TXN300296,C106065,CARD202012,2025-11-07,Fuel,826.96,Purchase,Approved,Contactless,Domestic
TXN300297,C109183,CARD211778,2026-03-24,Travel,1570.07,Purchase,Approved,POS,Domestic
TXN300298,C106638,CARD207213,2025-12-15,Healthcare,1147.98,Purchase,Approved,POS,Domestic
TXN300299,C100193,CARD208981,2025-05-17,Online Shopping,1161.41,Purchase,Approved,Online,Domestic
TXN300300,C100311,CARD207921,2025-12-29,Entertainment,8076.51,Purchase,Approved,ATM,Domestic
TXN300301,C100805,CARD210795,2025-02-14,Healthcare,648.05,Recurring Payment,Approved,POS,Domestic
TXN300302,C103338,CARD204324,2026-06-09,Dining,865.92,Purchase,Approved,Contactless,Domestic
TXN300303,C107684,CARD206765,2025-07-28,Fuel,943.06,Purchase,Approved,Online,Domestic
TXN300304,C108170,CARD206142,2026-06-29,Dining,4811.84,Purchase,Approved,Online,Domestic
TXN300305,C106356,CARD204461,2025-08-07,Fuel,723.58,Purchase,Approved,POS,Domestic
TXN300306,C105067,CARD201383,2025-10-16,Travel,632.81,Cash Withdrawal,Approved,Online,Domestic
TXN300307,C107258,CARD203084,2026-08-18,Dining,8539.81,Purchase,Approved,Online,Domestic
TXN300308,C104086,CARD207906,2025-11-18,Online Shopping,1468.58,Purchase,Approved,ATM,Domestic
TXN300309,C105037,CARD207460,2026-07-24,Fuel,5116.67,Recurring Payment,Approved,ATM,Domestic
TXN300310,C103336,CARD209748,2026-03-23,Travel,2666.48,Purchase,Approved,Online,Domestic
TXN300311,C100875,CARD203063,2026-06-03,Dining,354.08,Purchase,Approved,Online,Domestic
TXN300312,C100838,CARD201512,2025-05-28,Entertainment,1297.27,Purchase,Declined,Contactless,Domestic
TXN300313,C101110,CARD202298,2025-02-22,Electronics,2070.03,Purchase,Approved,POS,Domestic
TXN300314,C100838,CARD201512,2025-08-21,Education,3089.89,Purchase,Approved,ATM,Domestic
TXN300315,C105182,CARD207532,2025-09-25,Online Shopping,4060.55,Purchase,Approved,POS,Domestic
TXN300316,C103846,CARD208718,2025-02-17,Grocery,1648.8,Purchase,Approved,POS,International
TXN300317,C105562,CARD207728,2026-04-18,Healthcare,903.81,Recurring Payment,Approved,Online,Domestic
TXN300318,C103512,CARD210059,2025-10-14,Entertainment,1662.44,Purchase,Approved,POS,Domestic
TXN300319,C102658,CARD204950,2025-03-02,Education,451.33,Purchase,Approved,POS,Domestic
TXN300320,C103739,CARD208539,2025-11-02,Grocery,742.96,Purchase,Approved,Contactless,Domestic
TXN300321,C101695,CARD201107,2026-08-16,Travel,1887.25,Purchase,Approved,Contactless,Domestic
TXN300322,C108479,CARD207505,2025-09-28,Grocery,757.41,Purchase,Approved,POS,International
TXN300323,C107039,CARD200650,2026-03-03,Grocery,1296.99,Purchase,Approved,POS,Domestic
TXN300324,C109688,CARD204527,2025-04-05,Online Shopping,11441.29,Recurring Payment,Approved,Online,Domestic
TXN300325,C103365,CARD205505,2026-06-19,Fuel,548.84,Purchase,Approved,Contactless,Domestic
TXN300326,C102439,CARD206762,2025-06-14,Entertainment,2568.55,Purchase,Approved,Contactless,Domestic
TXN300327,C105900,CARD204593,2026-04-29,Online Shopping,809.95,Purchase,Approved,Online,Domestic
TXN300328,C103641,CARD202716,2026-03-03,Education,2449.48,Recurring Payment,Approved,Online,Domestic
TXN300329,C109716,CARD210548,2026-02-21,Electronics,4306.36,Purchase,Approved,Contactless,International
TXN300330,C102398,CARD208527,2026-01-01,Travel,2335.08,Purchase,Approved,Online,Domestic
TXN300331,C101703,CARD201801,2025-03-20,Entertainment,2667.77,Purchase,Approved,Contactless,Domestic
TXN300332,C104216,CARD203689,2026-06-12,Utilities,1120.95,Purchase,Approved,Contactless,Domestic
TXN300333,C106526,CARD210199,2026-05-29,Travel,1804.13,Purchase,Approved,POS,Domestic
TXN300334,C104272,CARD211823,2026-02-04,Utilities,1031.67,Purchase,Approved,Online,Domestic
TXN300335,C105903,CARD200930,2026-04-23,Online Shopping,945.23,Recurring Payment,Approved,POS,Domestic
TXN300336,C109581,CARD206494,2026-05-09,Travel,1489.13,Purchase,Approved,Online,Domestic
TXN300337,C105233,CARD204021,2025-04-27,Travel,1393.71,Purchase,Approved,Online,Domestic
TXN300338,C101224,CARD207801,2026-01-17,Fuel,2377.15,Purchase,Approved,POS,Domestic
TXN300339,C107214,CARD210753,2026-06-02,Travel,1484.51,Purchase,Approved,Online,Domestic
TXN300340,C102644,CARD209144,2025-04-27,Healthcare,1271.59,Purchase,Approved,Contactless,Domestic
TXN300341,C107676,CARD208337,2025-02-04,Education,891.04,Purchase,Declined,POS,Domestic
TXN300342,C101802,CARD200213,2025-05-12,Fuel,6970.07,Purchase,Approved,Online,Domestic
TXN300343,C101035,CARD205217,2025-03-25,Utilities,1562.57,Purchase,Approved,Online,Domestic
TXN300344,C109160,CARD207344,2026-05-16,Grocery,557.2,Purchase,Approved,Online,Domestic
TXN300345,C101760,CARD203404,2025-05-06,Dining,1590.09,Purchase,Approved,Online,Domestic
TXN300346,C107628,CARD201211,2025-06-26,Dining,1553.54,Purchase,Approved,POS,Domestic
TXN300347,C100030,CARD208500,2025-12-01,Electronics,2721.61,Purchase,Approved,POS,Domestic
TXN300348,C105596,CARD204745,2026-02-17,Online Shopping,5167.34,Purchase,Approved,Online,Domestic
TXN300349,C109807,CARD211074,2026-02-28,Fuel,654.83,Purchase,Approved,POS,Domestic
TXN300350,C100433,CARD205383,2026-02-08,Utilities,1573.39,Purchase,Approved,POS,Domestic
TXN300351,C105475,CARD211643,2025-01-01,Travel,1856.9,Purchase,Approved,POS,Domestic
TXN300352,C109193,CARD201192,2026-04-20,Electronics,268.83,Purchase,Approved,Online,Domestic
TXN300353,C104875,CARD210217,2025-05-25,Education,3824.84,Purchase,Approved,POS,Domestic
TXN300354,C105943,CARD200100,2025-05-07,Utilities,7150.37,Purchase,Approved,Online,Domestic
TXN300355,C107303,CARD211662,2025-09-25,Dining,584.05,Purchase,Approved,Online,Domestic
TXN300356,C109807,CARD211074,2025-05-15,Dining,3757.25,Purchase,Approved,POS,Domestic
TXN300357,C104325,CARD210202,2025-06-11,Dining,1094.13,Purchase,Approved,ATM,Domestic
TXN300358,C106920,CARD208936,2025-03-25,Grocery,1064.67,Purchase,Approved,Online,Domestic
TXN300359,C109812,CARD206830,2025-07-15,Grocery,1032.15,Purchase,Approved,POS,Domestic
TXN300360,C109224,CARD203500,2026-03-02,Electronics,1200.35,Recurring Payment,Approved,POS,Domestic
TXN300361,C105826,CARD210487,2025-09-12,Entertainment,1030.39,Purchase,Approved,Online,Domestic
TXN300362,C102023,CARD210787,2025-12-03,Utilities,1047.98,Purchase,Approved,ATM,Domestic
TXN300363,C103478,CARD200452,2026-08-26,Entertainment,3132.5,Purchase,Approved,ATM,Domestic
TXN300364,C109457,CARD207070,2026-01-24,Online Shopping,767.33,Purchase,Approved,Online,Domestic
TXN300365,C106869,CARD203626,2026-01-23,Dining,1370.26,Purchase,Approved,Online,Domestic
TXN300366,C103926,CARD207658,2026-02-28,Travel,3190.9,Purchase,Declined,POS,Domestic
TXN300367,C105697,CARD206480,2025-01-14,Grocery,828.8,Purchase,Approved,POS,Domestic
TXN300368,C102107,CARD208933,2026-04-11,Grocery,559.52,Recurring Payment,Approved,Contactless,Domestic
TXN300369,C107312,CARD209208,2025-03-31,Online Shopping,1981.63,Purchase,Approved,Online,Domestic
TXN300370,C104162,CARD211050,2025-03-16,Healthcare,1508.32,Purchase,Approved,POS,International
TXN300371,C106844,CARD206019,2026-05-02,Healthcare,535.04,Purchase,Approved,POS,Domestic
TXN300372,C107152,CARD204990,2026-01-22,Dining,773.42,Purchase,Approved,Contactless,Domestic
TXN300373,C106511,CARD203354,2025-01-19,Online Shopping,8476.57,Purchase,Approved,Online,Domestic
TXN300374,C104951,CARD205178,2025-10-21,Dining,2412.92,Purchase,Approved,Online,Domestic
TXN300375,C102959,CARD201322,2025-07-11,Travel,4282.23,Recurring Payment,Approved,ATM,Domestic
TXN300376,C100359,CARD203980,2025-12-03,Travel,1616.51,Purchase,Approved,ATM,Domestic
TXN300377,C103275,CARD204035,2025-04-09,Fuel,1912.45,Purchase,Approved,Online,Domestic
TXN300378,C101455,CARD210161,2025-08-28,Healthcare,1367.75,Purchase,Approved,POS,Domestic
TXN300379,C108674,CARD207430,2026-07-12,Education,994.06,Purchase,Approved,POS,Domestic
TXN300380,C105969,CARD210110,2025-03-30,Travel,825.02,Purchase,Approved,POS,Domestic
TXN300381,C103690,CARD209237,2026-01-01,Entertainment,983.44,Purchase,Approved,Online,Domestic
TXN300382,C104296,CARD202329,2026-06-16,Education,4938.96,Recurring Payment,Approved,Contactless,Domestic
TXN300383,C104268,CARD203781,2026-07-06,Grocery,1924.02,Purchase,Approved,POS,Domestic
TXN300384,C102531,CARD209602,2025-05-08,Electronics,411.39,Purchase,Declined,Online,Domestic
TXN300385,C106772,CARD200935,2025-11-08,Healthcare,3739.1,Purchase,Approved,Online,Domestic
TXN300386,C100394,CARD205779,2025-07-14,Travel,1181.83,Purchase,Approved,Contactless,Domestic
TXN300387,C105084,CARD207512,2026-03-24,Online Shopping,600.59,Purchase,Approved,Contactless,International
TXN300388,C100989,CARD200240,2025-08-03,Dining,645.36,Cash Withdrawal,Approved,POS,Domestic
TXN300389,C104645,CARD211975,2025-11-15,Grocery,1318.78,Purchase,Approved,POS,Domestic
TXN300390,C105491,CARD206072,2025-10-14,Fuel,817.71,Purchase,Approved,Contactless,Domestic
TXN300391,C109844,CARD203304,2025-10-25,Online Shopping,202.55,Purchase,Approved,Contactless,Domestic
TXN300392,C105151,CARD209231,2025-12-11,Education,578.02,Purchase,Approved,POS,Domestic
TXN300393,C108585,CARD207113,2025-06-29,Utilities,3743.18,Purchase,Approved,Online,Domestic
TXN300394,C104253,CARD208811,2026-04-28,Healthcare,1156.6,Recurring Payment,Approved,Online,Domestic
TXN300395,C107170,CARD201277,2025-09-07,Electronics,1088.1,Recurring Payment,Approved,Online,Domestic
TXN300396,C103096,CARD208285,2026-01-31,Grocery,368.76,Cash Withdrawal,Approved,POS,Domestic
TXN300397,C103630,CARD208488,2025-03-31,Education,681.37,Purchase,Approved,ATM,Domestic
TXN300398,C101198,CARD206527,2025-03-17,Entertainment,3745.7,Purchase,Approved,POS,Domestic
TXN300399,C104189,CARD201736,2025-11-24,Education,4297.61,Purchase,Approved,Online,Domestic
TXN300400,C107195,CARD205964,2025-12-26,Fuel,3009.25,Purchase,Approved,Online,Domestic
TXN300401,C105088,CARD201861,2025-11-20,Utilities,2837.58,Purchase,Declined,Online,Domestic
TXN300402,C105742,CARD203934,2025-06-09,Online Shopping,1218.68,Purchase,Approved,POS,Domestic
TXN300403,C105944,CARD207692,2025-12-08,Entertainment,2022.3,Purchase,Approved,Online,Domestic
TXN300404,C100022,CARD201509,2025-10-28,Electronics,665.02,Purchase,Approved,Contactless,Domestic
TXN300405,C109172,CARD210279,2025-09-29,Online Shopping,594.73,Purchase,Approved,POS,Domestic
TXN300406,C109319,CARD208523,2025-11-30,Fuel,1238.29,Purchase,Approved,Contactless,Domestic
TXN300407,C105101,CARD204192,2025-07-23,Travel,2817.04,Purchase,Approved,POS,Domestic
TXN300408,C100124,CARD204442,2026-05-28,Entertainment,1032.86,Purchase,Approved,Online,Domestic
TXN300409,C101318,CARD204788,2025-06-21,Healthcare,403.88,Recurring Payment,Approved,POS,Domestic
TXN300410,C109153,CARD207150,2025-07-29,Utilities,6333.27,Purchase,Approved,ATM,International
TXN300411,C107116,CARD211415,2025-07-22,Travel,1872.27,Purchase,Approved,POS,Domestic
TXN300412,C107508,CARD209458,2025-05-03,Travel,581.21,Purchase,Approved,Contactless,Domestic
TXN300413,C104056,CARD205392,2026-03-10,Education,1395.99,Purchase,Approved,Online,Domestic
TXN300414,C106556,CARD200564,2025-06-25,Utilities,1221.01,Purchase,Approved,Online,Domestic
TXN300415,C101111,CARD206120,2026-08-08,Utilities,569.3,Purchase,Approved,Contactless,Domestic
TXN300416,C106975,CARD203648,2025-12-10,Entertainment,2093.51,Purchase,Approved,ATM,Domestic
TXN300417,C109503,CARD209448,2026-07-16,Healthcare,3536.85,Purchase,Approved,POS,Domestic
TXN300418,C105739,CARD203690,2025-02-19,Electronics,3046.21,Purchase,Approved,POS,Domestic
TXN300419,C104914,CARD206842,2026-01-24,Grocery,1435.94,Cash Withdrawal,Approved,Online,Domestic
TXN300420,C109792,CARD207800,2026-08-25,Utilities,21896.5,Purchase,Approved,Contactless,Domestic
TXN300421,C100098,CARD200388,2025-09-08,Online Shopping,243.87,Recurring Payment,Approved,Contactless,Domestic
TXN300422,C101187,CARD208151,2025-12-30,Education,1749.42,Cash Withdrawal,Approved,Online,Domestic
TXN300423,C108813,CARD206973,2026-03-25,Fuel,2120.49,Purchase,Approved,POS,Domestic
TXN300424,C106545,CARD206599,2026-07-02,Online Shopping,2645.47,Purchase,Approved,Online,Domestic
TXN300425,C104707,CARD202647,2026-03-29,Healthcare,389.52,Purchase,Approved,POS,Domestic
TXN300426,C103004,CARD208288,2025-07-26,Utilities,2003.06,Purchase,Approved,POS,Domestic
TXN300427,C101198,CARD206527,2026-07-21,Entertainment,988.31,Purchase,Approved,Online,Domestic
TXN300428,C109418,CARD207572,2025-05-27,Education,1787.17,Purchase,Approved,Contactless,Domestic
TXN300429,C100512,CARD206948,2025-07-15,Online Shopping,947.4,Purchase,Approved,POS,Domestic
TXN300430,C103422,CARD203511,2025-10-17,Dining,989.26,Purchase,Approved,ATM,Domestic
TXN300431,C101492,CARD210655,2026-02-05,Grocery,2735.66,Purchase,Approved,ATM,International
TXN300432,C101106,CARD201120,2025-06-04,Entertainment,562.88,Purchase,Declined,Online,Domestic
TXN300433,C101258,CARD205479,2025-04-22,Healthcare,1352.93,Recurring Payment,Approved,POS,International
TXN300434,C106929,CARD201503,2025-05-22,Online Shopping,3351.92,Purchase,Approved,POS,Domestic
TXN300435,C101331,CARD203789,2025-01-11,Education,1676.5,Purchase,Approved,POS,International
TXN300436,C109469,CARD202063,2026-08-14,Utilities,311.67,Purchase,Declined,ATM,Domestic
TXN300437,C104778,CARD210100,2026-05-30,Grocery,3657.4,Purchase,Approved,POS,Domestic
TXN300438,C105096,CARD203265,2026-07-20,Grocery,2666.6,Purchase,Approved,Contactless,Domestic
TXN300439,C104839,CARD200239,2026-04-14,Entertainment,1006.04,Purchase,Approved,Online,Domestic
TXN300440,C101555,CARD203704,2025-11-16,Education,716.28,Purchase,Approved,POS,Domestic
TXN300441,C103600,CARD200102,2026-08-02,Entertainment,2193.67,Purchase,Approved,ATM,Domestic
TXN300442,C102143,CARD203827,2025-01-15,Grocery,902.77,Purchase,Approved,POS,Domestic
TXN300443,C108607,CARD207510,2026-07-14,Fuel,3706.53,Purchase,Declined,Online,Domestic
TXN300444,C109823,CARD209914,2026-03-13,Electronics,1544.35,Purchase,Approved,POS,Domestic
TXN300445,C109648,CARD207919,2025-08-30,Travel,2489.84,Purchase,Approved,Contactless,Domestic
TXN300446,C105097,CARD205513,2025-12-29,Education,1000.24,Purchase,Approved,ATM,International
TXN300447,C106630,CARD209811,2025-08-17,Entertainment,1494.37,Purchase,Approved,Contactless,Domestic
TXN300448,C101579,CARD203598,2026-04-03,Entertainment,2895.49,Purchase,Approved,Online,Domestic
TXN300449,C102224,CARD206391,2025-09-04,Dining,967.57,Purchase,Approved,POS,Domestic
TXN300450,C109959,CARD206328,2025-04-12,Travel,213.28,Purchase,Approved,POS,Domestic
TXN300451,C107934,CARD208710,2026-08-25,Online Shopping,1190.73,Purchase,Approved,Online,Domestic
TXN300452,C104971,CARD200582,2026-01-30,Utilities,791.11,Purchase,Approved,POS,Domestic
TXN300453,C109600,CARD204602,2025-02-15,Online Shopping,1228.95,Cash Withdrawal,Approved,POS,International
TXN300454,C104931,CARD208999,2025-03-06,Travel,568.85,Purchase,Approved,Online,Domestic
TXN300455,C100421,CARD208873,2025-01-29,Electronics,1059.75,Purchase,Approved,Online,Domestic
TXN300456,C103798,CARD205780,2025-05-20,Entertainment,3732.78,Purchase,Approved,POS,Domestic
TXN300457,C107433,CARD211713,2026-01-25,Utilities,1702.29,Purchase,Approved,POS,Domestic
TXN300458,C105028,CARD206102,2026-04-15,Entertainment,602.44,Purchase,Approved,Online,Domestic
TXN300459,C109762,CARD203579,2025-08-15,Dining,2216.36,Purchase,Approved,POS,Domestic
TXN300460,C109055,CARD206796,2025-08-17,Dining,591.66,Purchase,Approved,Contactless,Domestic
TXN300461,C104309,CARD200175,2025-11-22,Electronics,315.63,Purchase,Approved,Contactless,Domestic
TXN300462,C108686,CARD206537,2026-01-17,Entertainment,561.43,Recurring Payment,Approved,Contactless,Domestic
TXN300463,C109224,CARD203500,2025-11-19,Dining,2514.36,Purchase,Approved,Online,Domestic
TXN300464,C104093,CARD201894,2025-12-07,Grocery,1298.45,Purchase,Approved,POS,Domestic
TXN300465,C109986,CARD209846,2026-04-19,Grocery,1513.54,Purchase,Approved,Online,Domestic
TXN300466,C104912,CARD207265,2025-03-15,Online Shopping,3183.16,Purchase,Approved,Online,Domestic
TXN300467,C103618,CARD200539,2026-02-10,Electronics,1633.33,Purchase,Approved,Online,Domestic
TXN300468,C103971,CARD207985,2025-04-28,Grocery,1214.61,Purchase,Approved,POS,Domestic
TXN300469,C101605,CARD209330,2025-07-31,Grocery,1558.69,Purchase,Approved,Contactless,Domestic
TXN300470,C105313,CARD204606,2025-03-23,Entertainment,946.59,Purchase,Approved,Contactless,Domestic
TXN300471,C101667,CARD206301,2025-11-04,Grocery,1829.59,Purchase,Approved,Online,Domestic
TXN300472,C105584,CARD206754,2025-11-02,Grocery,1544.61,Purchase,Approved,ATM,Domestic
TXN300473,C108970,CARD206206,2026-08-23,Utilities,5572.41,Purchase,Approved,Online,Domestic
TXN300474,C101360,CARD208760,2026-08-26,Education,3877.43,Purchase,Approved,Contactless,Domestic
TXN300475,C106263,CARD209607,2025-03-20,Online Shopping,489.86,Purchase,Approved,Online,Domestic
TXN300476,C109930,CARD200490,2026-08-29,Utilities,773.88,Purchase,Approved,ATM,Domestic
TXN300477,C108035,CARD204545,2026-06-27,Online Shopping,6215.88,Purchase,Approved,POS,Domestic
TXN300478,C108395,CARD205979,2026-01-30,Healthcare,1746.81,Purchase,Declined,POS,Domestic
TXN300479,C106768,CARD207603,2025-09-08,Entertainment,4294.18,Purchase,Approved,Contactless,Domestic
TXN300480,C103757,CARD200432,2025-05-29,Electronics,1569.05,Purchase,Approved,POS,Domestic
TXN300481,C104139,CARD210010,2026-05-12,Online Shopping,1384.05,Purchase,Approved,Online,Domestic
TXN300482,C102986,CARD206877,2026-05-31,Grocery,627.48,Purchase,Approved,POS,Domestic
TXN300483,C104915,CARD204089,2025-04-27,Online Shopping,876.72,Purchase,Approved,Online,Domestic
TXN300484,C102360,CARD207497,2026-04-04,Travel,857.2,Purchase,Approved,Contactless,Domestic
TXN300485,C100211,CARD203493,2025-06-05,Fuel,11128.39,Purchase,Approved,POS,Domestic
TXN300486,C102566,CARD206631,2026-08-09,Utilities,734.18,Purchase,Approved,POS,Domestic
