Card_ID,Customer_ID,Card_Type,Credit_Limit,Annual_Fee,Card_Status,Account_Open_Date
CARD200465,C109132,Gold,100000,0,Active,2026-01-27
CARD200466,C107082,Platinum,150000,1000,Active,2018-11-17
CARD200467,C101853,Blue,200000,0,Active,2020-03-23
CARD200468,C107248,Gold,150000,0,Active,2017-03-21
CARD200469,C107471,Platinum,500000,0,Active,2019-12-14
CARD200470,C109236,Premium,50000,1000,Active,2025-01-07
CARD200471,C107445,Platinum,75000,500,Active,2020-03-23
CARD200472,C105588,Blue,200000,5000,Active,2024-11-10
CARD200473,C100417,Gold,300000,0,Active,2023-11-08
CARD200474,C106330,Gold,200000,5000,Active,2017-06-06
CARD200475,C107701,Blue,100000,500,Active,2025-04-15
CARD200476,C102639,Gold,200000,5000,Blocked,2019-03-02
CARD200477,C102990,Platinum,75000,0,Inactive,2020-09-14
CARD200478,C106170,Gold,100000,0,Active,2020-06-22
CARD200479,C101690,Gold,200000,500,Active,2024-04-12
CARD200480,C109647,Platinum,100000,0,Active,2025-08-30
CARD200481,C106836,Blue,200000,0,Active,2018-04-15
CARD200482,C106626,Gold,150000,500,Active,2017-05-19
CARD200483,C102593,Gold,300000,1000,Active,2020-08-22
CARD200484,C105629,Gold,75000,1000,Closed,2026-01-24
CARD200485,C101641,Gold,150000,0,Active,2019-03-27
CARD200486,C108805,Gold,150000,2500,Active,2019-07-20
CARD200487,C106967,Blue,100000,500,Closed,2021-05-02
CARD200488,C107549,Gold,100000,1000,Active,2021-01-20
CARD200489,C106213,Premium,300000,0,Closed,2017-08-08
CARD200490,C109930,Gold,75000,0,Active,2017-01-10
CARD200491,C101721,Gold,50000,1000,Active,2024-10-29
CARD200492,C100275,Platinum,150000,0,Active,2018-03-16
CARD200493,C101762,Gold,300000,0,Inactive,2024-02-09
CARD200494,C103760,Platinum,500000,5000,Active,2018-12-14
CARD200495,C105517,Premium,300000,500,Active,2025-01-01
CARD200496,C107697,Platinum,200000,2500,Active,2026-02-21
CARD200497,C100135,Gold,50000,2500,Inactive,2021-09-14
CARD200498,C104685,Blue,150000,0,Active,2026-02-26
CARD200499,C107962,Gold,150000,500,Inactive,2025-03-22
CARD200500,C108841,Gold,100000,1000,Active,2019-05-22
CARD200501,C100969,Blue,200000,2500,Active,2022-07-13
CARD200502,C101968,Platinum,500000,5000,Active,2025-03-07
CARD200503,C109131,Platinum,500000,0,Active,2023-05-22
CARD200504,C103257,Gold,50000,1000,Active,2018-01-02
CARD200505,C107094,Gold,50000,500,Active,2024-05-06
CARD200506,C104394,Gold,50000,500,Active,2020-11-26
CARD200507,C103644,Premium,100000,0,Active,2023-02-16
CARD200508,C100194,Gold,200000,5000,Active,2021-11-04
CARD200509,C108162,Blue,150000,1000,Active,2025-11-13
CARD200510,C102829,Premium,100000,1000,Inactive,2018-05-30
CARD200511,C108809,Platinum,200000,5000,Active,2020-02-12
CARD200512,C106417,Blue,75000,0,Active,2022-09-07
CARD200513,C104525,Gold,500000,1000,Active,2019-11-06
CARD200514,C107754,Gold,75000,500,Inactive,2021-07-07
CARD200515,C102016,Platinum,100000,500,Inactive,2024-06-26
CARD200516,C106342,Gold,300000,2500,Active,2026-04-06
CARD200517,C101279,Gold,200000,0,Active,2025-04-08
CARD200518,C106007,Gold,75000,5000,Active,2019-04-05
CARD200519,C108289,Premium,50000,500,Active,2024-04-03
CARD200520,C104131,Blue,150000,500,Blocked,2025-11-04
CARD200521,C104317,Gold,150000,500,Inactive,2023-07-05
CARD200522,C101913,Blue,300000,0,Active,2020-08-20
CARD200523,C105912,Blue,50000,1000,Active,2020-11-23
CARD200524,C108794,Gold,300000,1000,Active,2025-10-12
CARD200525,C100353,Platinum,100000,0,Active,2021-03-24
CARD200526,C108294,Platinum,100000,0,Active,2021-12-25
CARD200527,C109646,Gold,150000,2500,Active,2025-05-31
CARD200528,C107690,Platinum,300000,500,Active,2021-04-24
CARD200529,C108130,Gold,100000,1000,Active,2022-02-09
CARD200530,C100292,Blue,50000,500,Active,2017-07-09
CARD200531,C103376,Gold,150000,0,Blocked,2019-10-07
CARD200532,C105890,Blue,150000,1000,Active,2023-10-15
CARD200533,C101869,Gold,500000,0,Inactive,2024-08-17
CARD200534,C102168,Gold,150000,1000,Active,2018-07-11
CARD200535,C108343,Blue,150000,500,Active,2025-05-16
CARD200536,C107793,Gold,300000,500,Active,2024-01-04
CARD200537,C109082,Gold,75000,1000,Active,2020-07-11
CARD200538,C107131,Gold,50000,1000,Active,2022-10-10
CARD200539,C103618,Blue,200000,2500,Active,2026-02-10
CARD200540,C103918,Premium,150000,0,Active,2024-12-10
CARD200541,C107339,Platinum,300000,0,Active,2025-12-13
CARD200542,C104505,Blue,75000,0,Active,2021-05-13
CARD200543,C102356,Gold,100000,1000,Active,2018-03-30
CARD200544,C105440,Gold,50000,0,Closed,2022-09-14
CARD200545,C103558,Premium,200000,2500,Active,2023-07-04
CARD200546,C107034,Platinum,75000,500,Active,2020-12-30
CARD200547,C103335,Gold,150000,500,Active,2021-04-23
CARD200548,C103375,Blue,150000,1000,Inactive,2022-01-26
CARD200549,C101665,Blue,100000,1000,Active,2024-05-13
CARD200550,C102005,Premium,50000,0,Closed,2020-09-13
CARD200551,C109233,Gold,150000,500,Active,2025-04-30
CARD200552,C104342,Blue,150000,2500,Active,2023-10-01
CARD200553,C105323,Gold,75000,1000,Active,2025-11-23
CARD200554,C104249,Gold,150000,0,Active,2022-03-26
CARD200555,C100462,Blue,500000,5000,Active,2023-12-08
CARD200556,C102490,Gold,300000,5000,Blocked,2019-01-01
CARD200557,C100813,Blue,300000,500,Active,2018-09-21
CARD200558,C101785,Gold,200000,500,Active,2025-10-15
CARD200559,C100052,Premium,200000,2500,Active,2023-05-12
CARD200560,C106302,Gold,200000,0,Active,2020-02-24
CARD200561,C106753,Platinum,100000,1000,Closed,2024-12-28
CARD200562,C100898,Blue,75000,1000,Active,2023-03-11
CARD200563,C101170,Platinum,200000,1000,Active,2019-09-23
CARD200564,C106556,Gold,150000,0,Active,2021-01-13
CARD200565,C107764,Gold,200000,0,Active,2024-02-06
CARD200566,C100428,Gold,500000,500,Closed,2026-02-04
CARD200567,C102305,Gold,100000,500,Active,2026-01-24
CARD200568,C107212,Platinum,300000,500,Inactive,2022-10-20
CARD200569,C100008,Platinum,50000,1000,Active,2023-05-16
CARD200570,C106172,Blue,75000,0,Active,2020-08-11
CARD200571,C107553,Gold,100000,1000,Inactive,2023-12-16
CARD200572,C100106,Blue,300000,0,Active,2022-02-09
CARD200573,C105678,Blue,500000,500,Closed,2023-09-08
CARD200574,C102174,Blue,150000,500,Active,2025-12-08
CARD200575,C102513,Gold,150000,500,Active,2026-02-06
CARD200576,C109946,Platinum,100000,2500,Closed,2023-05-04
CARD200577,C101496,Premium,300000,500,Active,2023-06-13
CARD200578,C109198,Gold,300000,1000,Active,2020-10-20
CARD200579,C105641,Blue,75000,2500,Active,2018-07-09
CARD200580,C101711,Gold,50000,500,Inactive,2020-05-31
CARD200581,C103268,Blue,50000,500,Active,2021-09-20
CARD200582,C104971,Gold,300000,500,Active,2018-12-18
CARD200583,C106145,Gold,200000,2500,Active,2018-12-09
CARD200584,C101795,Blue,75000,0,Active,2020-09-08
CARD200585,C103628,Blue,200000,5000,Active,2020-04-11
CARD200586,C108453,Blue,100000,0,Active,2026-01-12
CARD200587,C107539,Blue,150000,2500,Blocked,2019-01-15
CARD200588,C103026,Platinum,150000,2500,Active,2023-10-11
CARD200589,C102252,Gold,150000,0,Active,2025-08-09
CARD200590,C101164,Platinum,100000,1000,Blocked,2023-06-02
CARD200591,C109658,Gold,300000,0,Active,2024-05-31
CARD200592,C107965,Blue,300000,0,Blocked,2022-03-15
CARD200593,C107363,Blue,50000,1000,Active,2021-04-11
CARD200594,C108538,Premium,150000,1000,Active,2024-08-26
CARD200595,C100248,Gold,150000,500,Active,2020-09-27
CARD200596,C109404,Blue,150000,2500,Active,2026-03-31
CARD200597,C102265,Gold,50000,1000,Active,2024-04-10
CARD200598,C103388,Blue,150000,1000,Active,2025-07-12
CARD200599,C108712,Gold,200000,1000,Active,2020-10-02
CARD200600,C106787,Blue,50000,500,Active,2018-09-13
CARD200601,C101796,Blue,100000,0,Active,2020-03-09
CARD200602,C100089,Gold,150000,1000,Active,2023-11-04
CARD200603,C109427,Gold,75000,2500,Active,2018-09-09
CARD200604,C102674,Gold,500000,5000,Active,2022-01-01
CARD200605,C109449,Premium,150000,0,Active,2025-11-06
CARD200606,C101381,Blue,150000,1000,Active,2022-07-05
CARD200607,C105295,Gold,100000,0,Active,2023-07-16
CARD200608,C100747,Platinum,50000,0,Active,2022-02-02
CARD200609,C101616,Gold,300000,0,Blocked,2020-07-17
CARD200610,C103152,Platinum,50000,5000,Active,2025-07-06
CARD200611,C101947,Gold,200000,1000,Active,2018-07-05
CARD200612,C108763,Gold,75000,500,Closed,2022-01-15
CARD200613,C109454,Platinum,200000,2500,Active,2017-09-13
CARD200614,C107029,Gold,100000,0,Active,2017-11-15
CARD200615,C100493,Gold,100000,500,Active,2019-12-09
CARD200616,C102403,Gold,500000,0,Active,2024-07-09
CARD200617,C101292,Gold,500000,500,Active,2021-12-06
CARD200618,C100617,Gold,50000,0,Active,2020-03-24
CARD200619,C106450,Gold,300000,5000,Active,2023-02-24
CARD200620,C100026,Gold,50000,0,Active,2017-06-29
CARD200621,C107465,Gold,150000,0,Active,2021-02-04
CARD200622,C101542,Gold,200000,0,Active,2020-12-08
CARD200623,C109673,Blue,100000,500,Inactive,2024-02-01
CARD200624,C106902,Platinum,200000,0,Active,2024-08-11
CARD200625,C106764,Premium,150000,2500,Active,2025-02-13
CARD200626,C109630,Blue,100000,500,Active,2021-09-28
CARD200627,C108197,Blue,300000,5000,Active,2020-03-26
CARD200628,C106025,Premium,150000,0,Active,2017-06-25
CARD200629,C109985,Gold,200000,500,Active,2020-01-16
CARD200630,C105915,Gold,50000,5000,Active,2025-10-26
CARD200631,C109200,Gold,75000,500,Active,2026-04-14
CARD200632,C101267,Gold,150000,500,Active,2024-07-25
CARD200633,C108510,Blue,200000,0,Active,2019-03-05
CARD200634,C100569,Platinum,200000,1000,Active,2019-07-14
CARD200635,C107473,Gold,100000,500,Active,2023-09-26
CARD200636,C102152,Gold,200000,1000,Active,2023-09-10
CARD200637,C105371,Gold,300000,5000,Active,2017-02-24
CARD200638,C109499,Premium,150000,1000,Active,2026-01-01
CARD200639,C104312,Platinum,75000,0,Active,2020-12-01
CARD200640,C103941,Blue,150000,500,Active,2018-10-08
CARD200641,C107816,Gold,100000,1000,Active,2021-03-13
CARD200642,C106253,Blue,100000,1000,Blocked,2025-08-07
CARD200643,C105669,Platinum,300000,0,Active,2022-05-12
CARD200644,C108912,Blue,500000,500,Active,2018-10-03
CARD200645,C104283,Platinum,200000,500,Active,2022-11-29
CARD200646,C109332,Gold,100000,500,Active,2019-03-22
CARD200647,C105862,Platinum,75000,5000,Active,2023-10-22
CARD200648,C103768,Gold,50000,5000,Active,2021-03-18
CARD200649,C101477,Blue,50000,2500,Inactive,2018-07-17
CARD200650,C107039,Gold,50000,5000,Active,2017-02-14
CARD200651,C101456,Blue,150000,5000,Blocked,2021-04-13
CARD200652,C109542,Blue,75000,500,Active,2021-08-09
CARD200653,C105224,Blue,50000,500,Active,2018-06-28
CARD200654,C107346,Platinum,500000,0,Active,2019-11-26
CARD200655,C107524,Blue,200000,0,Inactive,2017-12-12
CARD200656,C103724,Blue,150000,0,Active,2017-08-14
CARD200657,C102862,Blue,150000,0,Active,2021-06-13
CARD200658,C103731,Blue,500000,0,Active,2021-07-04
CARD200659,C103913,Blue,150000,500,Active,2019-12-03
CARD200660,C101038,Gold,50000,1000,Active,2021-11-12
CARD200661,C100035,Gold,150000,2500,Active,2018-09-30
CARD200662,C109411,Gold,100000,0,Closed,2024-08-23
CARD200663,C100190,Platinum,500000,1000,Active,2020-05-17
CARD200664,C107774,Blue,100000,500,Active,2026-04-12
CARD200665,C104950,Gold,200000,1000,Active,2017-10-14
CARD200666,C107663,Gold,200000,0,Active,2025-06-15
CARD200667,C100435,Platinum,50000,2500,Active,2018-08-01
CARD200668,C102886,Blue,500000,500,Active,2018-09-08
CARD200669,C102362,Gold,150000,2500,Active,2021-03-06
CARD200670,C103483,Blue,200000,500,Active,2025-01-04
CARD200671,C107062,Gold,150000,5000,Active,2023-09-25
CARD200672,C105704,Gold,100000,1000,Active,2023-12-04
CARD200673,C101917,Blue,75000,5000,Active,2018-10-05
CARD200674,C105514,Platinum,75000,500,Active,2024-08-27
CARD200675,C109205,Premium,200000,0,Closed,2022-09-25
CARD200676,C104021,Gold,50000,500,Active,2019-05-27
CARD200677,C105383,Premium,75000,0,Active,2023-11-25
CARD200678,C106698,Gold,150000,0,Active,2023-10-23
CARD200679,C101227,Blue,75000,500,Active,2022-05-20
CARD200680,C108157,Platinum,150000,500,Active,2023-05-14
CARD200681,C105446,Blue,100000,0,Active,2026-03-28
CARD200682,C106036,Blue,75000,0,Active,2021-09-10
CARD200683,C106660,Blue,200000,1000,Active,2022-06-09
CARD200684,C105852,Platinum,75000,2500,Active,2024-10-02
CARD200685,C101730,Blue,75000,0,Active,2023-11-07
CARD200686,C105007,Platinum,75000,0,Active,2019-08-02
CARD200687,C109899,Platinum,75000,1000,Active,2022-12-19
CARD200688,C107950,Platinum,50000,1000,Active,2020-09-26
CARD200689,C106548,Platinum,200000,2500,Inactive,2024-06-08
CARD200690,C107485,Blue,150000,0,Active,2020-09-22
CARD200691,C109392,Gold,50000,5000,Active,2024-03-22
CARD200692,C107294,Platinum,100000,0,Active,2022-04-23
CARD200693,C106692,Blue,200000,0,Active,2020-01-23
CARD200694,C104828,Premium,100000,500,Active,2017-04-13
CARD200695,C106201,Platinum,500000,5000,Active,2019-08-07
CARD200696,C101445,Premium,50000,0,Active,2021-05-23
CARD200697,C106258,Blue,150000,1000,Closed,2017-12-09
CARD200698,C107002,Blue,150000,2500,Active,2017-11-15
CARD200699,C107905,Premium,150000,5000,Active,2024-10-23
CARD200700,C101800,Blue,150000,2500,Active,2017-12-18
CARD200701,C100633,Platinum,150000,0,Active,2019-05-07
CARD200702,C105733,Blue,300000,2500,Active,2024-02-17
CARD200703,C101503,Gold,100000,2500,Active,2020-11-24
CARD200704,C109073,Gold,150000,5000,Closed,2020-01-20
CARD200705,C100682,Platinum,75000,0,Blocked,2019-02-15
CARD200706,C101972,Gold,100000,500,Active,2018-08-14
CARD200707,C103860,Gold,150000,500,Active,2023-06-26
CARD200708,C109473,Blue,200000,1000,Closed,2024-04-30
CARD200709,C109670,Blue,300000,0,Active,2022-05-30
CARD200710,C100117,Platinum,200000,0,Active,2018-07-19
CARD200711,C104777,Platinum,150000,500,Active,2025-07-27
CARD200712,C105485,Platinum,100000,1000,Closed,2020-07-30
CARD200713,C108194,Blue,75000,1000,Inactive,2023-10-29
CARD200714,C104161,Blue,200000,0,Active,2023-12-05
CARD200715,C107301,Gold,100000,1000,Active,2023-09-12
CARD200716,C105976,Gold,300000,500,Active,2026-02-17
CARD200717,C105086,Gold,300000,500,Closed,2022-11-26
CARD200718,C100185,Blue,50000,0,Active,2023-08-10
CARD200719,C104589,Platinum,50000,500,Active,2025-05-29
CARD200720,C106082,Gold,100000,0,Active,2023-05-27
CARD200721,C101738,Gold,75000,1000,Active,2017-05-29
CARD200722,C100925,Blue,75000,0,Active,2019-03-10
CARD200723,C105114,Blue,100000,500,Active,2023-10-13
CARD200724,C106548,Gold,200000,0,Active,2023-04-23
CARD200725,C106968,Gold,75000,1000,Active,2019-09-13
CARD200726,C109011,Gold,500000,0,Active,2025-12-02
CARD200727,C103134,Blue,150000,500,Active,2018-03-30
CARD200728,C104002,Gold,200000,1000,Inactive,2017-07-03
CARD200729,C101746,Gold,75000,5000,Closed,2024-11-20
CARD200730,C101781,Blue,75000,500,Active,2020-04-24
CARD200731,C107969,Blue,100000,0,Inactive,2021-08-27
CARD200732,C102430,Gold,300000,1000,Inactive,2019-03-18
CARD200733,C108103,Blue,200000,500,Active,2021-04-06
CARD200734,C107393,Blue,75000,0,Blocked,2018-02-27
CARD200735,C100884,Gold,100000,1000,Closed,2023-09-15
CARD200736,C102222,Blue,100000,0,Active,2019-12-18
CARD200737,C100670,Platinum,100000,500,Active,2022-03-26
CARD200738,C104310,Gold,500000,500,Active,2022-07-01
CARD200739,C101586,Blue,150000,0,Active,2019-05-21
CARD200740,C105326,Blue,100000,1000,Active,2020-06-08
CARD200741,C101093,Blue,50000,2500,Active,2019-08-06
CARD200742,C103066,Platinum,50000,500,Active,2023-07-04
CARD200743,C102564,Blue,150000,500,Active,2024-04-20
CARD200744,C105141,Gold,200000,500,Active,2022-08-11
CARD200745,C101844,Platinum,150000,1000,Inactive,2019-02-11
CARD200746,C103608,Blue,200000,2500,Active,2018-02-04
CARD200747,C107900,Blue,200000,0,Closed,2018-06-10
CARD200748,C109468,Platinum,200000,0,Active,2018-07-18
CARD200749,C109190,Gold,150000,1000,Active,2017-07-02
CARD200750,C104659,Blue,300000,500,Active,2018-07-06
CARD200751,C109913,Blue,100000,500,Active,2021-05-19
CARD200752,C104457,Platinum,75000,1000,Active,2022-06-01
CARD200753,C107285,Blue,200000,5000,Active,2020-09-11
CARD200754,C109475,Gold,100000,2500,Active,2025-11-14
CARD200755,C106150,Blue,75000,500,Closed,2024-12-30
CARD200756,C102549,Gold,150000,0,Active,2022-01-22
CARD200757,C105235,Blue,150000,500,Active,2020-10-09
CARD200758,C109701,Blue,50000,500,Active,2024-06-10
CARD200759,C104571,Gold,150000,0,Active,2018-02-28
CARD200760,C100819,Gold,75000,500,Active,2021-11-28
CARD200761,C101053,Blue,75000,5000,Active,2024-09-21
CARD200762,C104777,Blue,500000,500,Active,2021-08-17
CARD200763,C100755,Platinum,100000,5000,Closed,2022-04-29
CARD200764,C104041,Gold,100000,0,Active,2024-09-27
CARD200765,C105645,Gold,75000,1000,Active,2026-03-28
CARD200766,C105360,Blue,300000,0,Active,2019-05-07
CARD200767,C107454,Gold,50000,1000,Blocked,2021-03-16
CARD200768,C100684,Gold,50000,0,Active,2018-05-22
CARD200769,C105145,Blue,100000,5000,Active,2022-05-28
CARD200770,C102036,Gold,75000,0,Active,2017-12-26
CARD200771,C104404,Blue,75000,1000,Active,2018-05-10
CARD200772,C107436,Blue,100000,1000,Active,2022-10-04
CARD200773,C102455,Gold,100000,500,Active,2019-05-10
CARD200774,C101047,Blue,300000,5000,Active,2019-01-19
CARD200775,C106807,Platinum,100000,0,Active,2025-05-04
CARD200776,C103725,Blue,200000,0,Active,2017-11-28
CARD200777,C100169,Blue,500000,1000,Active,2021-10-11
CARD200778,C108661,Blue,200000,500,Active,2025-06-04
CARD200779,C108757,Platinum,300000,1000,Closed,2019-01-22
CARD200780,C104089,Platinum,200000,1000,Active,2017-01-24
CARD200781,C107769,Platinum,50000,1000,Active,2022-01-11
CARD200782,C109717,Platinum,75000,500,Active,2023-05-06
CARD200783,C100229,Platinum,75000,0,Active,2025-12-04
CARD200784,C107995,Premium,150000,0,Active,2024-03-01
CARD200785,C108973,Gold,100000,0,Active,2019-04-19
CARD200786,C108480,Gold,150000,5000,Active,2022-04-28
CARD200787,C106552,Blue,200000,5000,Active,2023-08-20
CARD200788,C108598,Platinum,50000,500,Active,2025-11-26
CARD200789,C105816,Blue,300000,1000,Active,2023-07-03
CARD200790,C106541,Gold,150000,0,Blocked,2025-03-10
CARD200791,C104714,Blue,150000,1000,Closed,2017-04-19
CARD200792,C105932,Gold,100000,500,Active,2025-01-22
CARD200793,C108266,Platinum,75000,500,Inactive,2021-09-20
CARD200794,C107397,Gold,150000,0,Active,2025-03-17
CARD200795,C103481,Premium,200000,500,Active,2024-06-18
CARD200796,C106109,Blue,200000,0,Active,2023-02-21
CARD200797,C104318,Gold,200000,0,Active,2025-07-23
CARD200798,C101119,Platinum,100000,500,Active,2017-12-22
CARD200799,C108415,Gold,150000,0,Active,2017-01-21
CARD200800,C109291,Gold,150000,0,Active,2019-09-13
CARD200801,C107536,Gold,50000,500,Active,2025-01-30
CARD200802,C105659,Platinum,150000,500,Active,2024-08-19
CARD200803,C104636,Gold,50000,0,Inactive,2018-06-27
CARD200804,C101147,Blue,200000,5000,Inactive,2022-06-25
CARD200805,C109727,Blue,300000,5000,Active,2021-01-06
CARD200806,C104098,Gold,300000,0,Active,2018-12-07
CARD200807,C102686,Blue,100000,500,Active,2018-10-30
CARD200808,C105476,Premium,150000,1000,Active,2025-01-17
CARD200809,C102585,Gold,200000,0,Active,2019-02-25
CARD200810,C100911,Premium,150000,1000,Active,2022-12-08
CARD200811,C103633,Gold,50000,500,Active,2025-03-18
CARD200812,C105989,Platinum,150000,0,Active,2018-11-08
CARD200813,C109118,Blue,150000,0,Active,2018-03-23
CARD200814,C105690,Gold,200000,0,Active,2024-02-18
CARD200815,C108035,Blue,200000,2500,Active,2025-06-20
CARD200816,C100205,Blue,150000,500,Active,2018-05-29
CARD200817,C105438,Blue,75000,0,Active,2022-06-14
CARD200818,C107677,Gold,150000,1000,Inactive,2020-07-10
CARD200819,C104862,Gold,300000,500,Closed,2019-02-01
CARD200820,C109804,Blue,75000,500,Active,2021-12-06
CARD200821,C105468,Platinum,300000,0,Active,2025-07-31
CARD200822,C102092,Premium,50000,1000,Active,2020-11-29
CARD200823,C105898,Platinum,500000,2500,Active,2024-10-29
CARD200824,C102244,Gold,500000,500,Active,2025-07-09
CARD200825,C100087,Gold,500000,0,Inactive,2024-07-10
CARD200826,C101144,Gold,100000,0,Active,2018-06-01
CARD200827,C102352,Gold,300000,500,Inactive,2020-05-02
CARD200828,C107000,Blue,100000,2500,Active,2022-03-19
CARD200829,C103934,Premium,50000,1000,Blocked,2022-05-18
CARD200830,C101374,Gold,100000,5000,Active,2019-03-23
CARD200831,C106142,Gold,200000,500,Active,2024-11-14
CARD200832,C100891,Blue,50000,2500,Active,2019-05-19
CARD200833,C103431,Gold,100000,2500,Active,2019-01-05
CARD200834,C103446,Blue,150000,5000,Active,2025-04-10
CARD200835,C109598,Platinum,200000,0,Closed,2019-11-04
