Payment_ID,Customer_ID,Card_ID,Payment_Date,Due_Amount,Payment_Amount,Payment_Status,Days_Past_Due
PAY400358,C109968,CARD207666,2026-03-21,17461.41,6929.56,Partial,9
PAY400359,C101828,CARD205583,2025-07-26,4944.11,464.92,Missed,94
PAY400360,C105376,CARD200353,2026-03-22,4140.14,4140.14,On Time,0
PAY400361,C101265,CARD202081,2025-08-05,2846.88,2846.88,On Time,0
PAY400362,C101950,CARD206808,2026-04-29,4837.76,4837.76,Late,19
PAY400363,C106284,CARD209891,2025-10-16,5501.05,5501.05,On Time,0
PAY400364,C101177,CARD206615,2025-09-27,10011.6,10011.6,On Time,0
PAY400365,C106920,CARD208936,2026-08-24,13344.1,13344.1,On Time,0
PAY400366,C100251,CARD206410,2025-03-19,8209.84,3969.12,Partial,34
PAY400367,C106628,CARD206607,2025-10-02,19730.41,19730.41,On Time,0
PAY400368,C106377,CARD206699,2026-05-01,7450.79,7450.79,On Time,0
PAY400369,C107725,CARD207869,2025-08-04,9856.03,9856.03,On Time,0
PAY400370,C107867,CARD211092,2026-07-11,3127.16,3127.16,On Time,0
PAY400371,C108032,CARD205404,2025-06-20,2257.73,2257.73,On Time,0
PAY400372,C103475,CARD202940,2025-08-01,8958.71,8958.71,On Time,0
PAY400373,C108297,CARD201885,2026-07-16,23219.36,23219.36,On Time,0
PAY400374,C100827,CARD201747,2025-12-26,1805.57,377.81,Partial,50
PAY400375,C100174,CARD207256,2025-01-10,3704.21,3704.21,On Time,0
PAY400376,C103622,CARD206579,2025-12-12,5322.37,5322.37,On Time,0
PAY400377,C101484,CARD208196,2026-03-10,6112.05,3923.9,Partial,22
PAY400378,C107893,CARD208843,2026-05-03,8226.9,8226.9,On Time,0
PAY400379,C104600,CARD201482,2026-06-27,16687.46,16687.46,On Time,0
PAY400380,C106341,CARD203506,2026-02-24,6415.91,6415.91,On Time,0
PAY400381,C100781,CARD206682,2025-12-27,10822.1,10822.1,On Time,0
PAY400382,C108263,CARD208477,2026-06-04,17292.55,17292.55,Late,24
PAY400383,C108581,CARD202239,2025-12-03,7049.65,3938.3,Partial,31
PAY400384,C100453,CARD208008,2026-04-26,7596.41,7596.41,On Time,0
PAY400385,C104705,CARD200409,2025-08-23,4178.71,4178.71,On Time,0
PAY400386,C108909,CARD202594,2025-09-22,30866.35,30866.35,On Time,0
PAY400387,C100211,CARD203493,2026-08-16,7196.19,7196.19,On Time,0
PAY400388,C102169,CARD211863,2026-08-11,17244.38,17244.38,On Time,0
PAY400389,C100513,CARD201667,2026-07-03,21763.86,21763.86,On Time,0
PAY400390,C106314,CARD210260,2026-05-17,5089.07,5089.07,On Time,0
PAY400391,C101783,CARD206172,2025-09-20,5110.46,5110.46,Late,17
PAY400392,C102388,CARD209252,2025-11-26,1892.91,1892.91,On Time,0
PAY400393,C108955,CARD206027,2026-07-11,7919.68,7919.68,On Time,0
PAY400394,C107721,CARD202268,2026-01-13,5499.04,5499.04,On Time,0
PAY400395,C101957,CARD209293,2026-01-28,7451.31,7451.31,On Time,0
PAY400396,C108643,CARD209763,2026-01-23,8102.7,8102.7,On Time,0
PAY400397,C100147,CARD206104,2026-07-14,3155.6,3155.6,On Time,0
PAY400398,C106197,CARD201700,2026-05-23,2859.08,2859.08,On Time,0
PAY400399,C109755,CARD201820,2026-03-16,10212.16,10212.16,On Time,0
PAY400400,C101120,CARD205569,2026-06-06,32969.33,32969.33,On Time,0
PAY400401,C106567,CARD211056,2025-03-15,2935.25,2935.25,On Time,0
PAY400402,C106744,CARD209783,2026-06-11,1820.67,1820.67,On Time,0
PAY400403,C100498,CARD207763,2025-05-25,8412.24,8412.24,On Time,0
PAY400404,C103711,CARD201944,2026-08-29,3490.14,3490.14,On Time,0
PAY400405,C104747,CARD210967,2025-01-31,7862.37,7862.37,On Time,0
PAY400406,C101216,CARD200402,2026-03-03,5203.46,5203.46,On Time,0
PAY400407,C102424,CARD207960,2026-03-17,23143.05,23143.05,On Time,0
PAY400408,C109042,CARD208438,2025-09-21,6160.67,6160.67,On Time,0
PAY400409,C106790,CARD201756,2026-01-11,10039.77,10039.77,On Time,0
PAY400410,C101847,CARD210274,2025-11-27,1875.66,1875.66,On Time,0
PAY400411,C107651,CARD210464,2025-07-18,4985.68,4985.68,On Time,0
PAY400412,C109846,CARD201792,2025-09-29,4777.31,4777.31,On Time,0
PAY400413,C103668,CARD202906,2025-10-22,5811.26,5811.26,On Time,0
PAY400414,C103878,CARD203898,2026-05-21,2861.55,2861.55,On Time,0
PAY400415,C103152,CARD200610,2025-07-06,5623.86,5623.86,Late,17
PAY400416,C107003,CARD202107,2025-03-26,10762.33,10762.33,On Time,0
PAY400417,C108305,CARD207819,2025-08-07,7651.87,7651.87,Late,2
PAY400418,C106501,CARD209849,2025-11-17,3674.7,3674.7,On Time,0
PAY400419,C105358,CARD204469,2026-03-08,4370.65,4370.65,On Time,0
PAY400420,C101846,CARD201715,2025-09-15,6436.79,6436.79,On Time,0
PAY400421,C102216,CARD211805,2025-10-03,10540.89,10540.89,On Time,0
PAY400422,C103717,CARD211156,2026-02-07,10481.18,10481.18,Late,27
PAY400423,C109119,CARD204435,2026-07-28,6993.79,6993.79,On Time,0
PAY400424,C107053,CARD207511,2025-09-21,1463.96,1463.96,Late,21
PAY400425,C106211,CARD204690,2025-11-09,21913.89,21913.89,On Time,0
PAY400426,C105302,CARD210054,2025-04-29,21616.54,21616.54,On Time,0
PAY400427,C109989,CARD209312,2025-11-26,5966.94,5966.94,On Time,0
PAY400428,C108150,CARD201776,2025-01-04,2321.1,2321.1,On Time,0
PAY400429,C109067,CARD209337,2026-02-27,9526.96,9526.96,On Time,0
PAY400430,C104445,CARD203334,2026-08-18,15867.06,15867.06,On Time,0
PAY400431,C106265,CARD208472,2026-07-14,3291.08,1513.49,Partial,16
PAY400432,C108157,CARD200680,2026-05-31,9179.18,9179.18,On Time,0
PAY400433,C102369,CARD200301,2026-05-16,6998.62,6998.62,On Time,0
PAY400434,C101138,CARD205228,2026-02-14,3169.35,3169.35,On Time,0
PAY400435,C100812,CARD206375,2026-05-24,7762.23,5386.54,Partial,38
PAY400436,C108144,CARD209856,2025-01-12,2937.11,2937.11,On Time,0
PAY400437,C105941,CARD202990,2025-08-01,5465.38,3996.3,Partial,15
PAY400438,C109625,CARD206307,2026-01-27,2781.88,2781.88,On Time,0
PAY400439,C109979,CARD204838,2026-04-16,4281.97,4281.97,Late,9
PAY400440,C101690,CARD200479,2025-09-21,15124.87,15124.87,On Time,0
PAY400441,C104209,CARD201139,2025-11-06,5693.36,5693.36,On Time,0
PAY400442,C105835,CARD203778,2026-03-22,7931.47,1144.29,Missed,49
PAY400443,C107478,CARD202361,2026-02-13,3467.06,3467.06,On Time,0
PAY400444,C108436,CARD204439,2025-07-05,27806.84,27806.84,On Time,0
PAY400445,C109296,CARD207162,2025-06-24,5391.09,5391.09,On Time,0
PAY400446,C107593,CARD207881,2026-05-23,7568.27,7568.27,Late,29
PAY400447,C109884,CARD201082,2025-02-19,29374.41,29374.41,On Time,0
PAY400448,C100582,CARD211101,2026-06-01,7066.76,7066.76,On Time,0
PAY400449,C103311,CARD205693,2025-12-02,6564.7,6564.7,Late,27
PAY400450,C108231,CARD203798,2026-07-11,4304.31,4304.31,On Time,0
PAY400451,C100961,CARD206283,2025-01-25,8361.56,6470.58,Partial,5
PAY400452,C105344,CARD201033,2026-04-18,8299.28,8299.28,On Time,0
PAY400453,C102438,CARD210746,2025-12-28,10224.8,10224.8,On Time,0
PAY400454,C106739,CARD201065,2026-07-06,2785.7,2785.7,On Time,0
PAY400455,C106481,CARD207628,2026-02-02,4803.96,4803.96,On Time,0
PAY400456,C101296,CARD203144,2025-04-13,3166.12,3166.12,On Time,0
PAY400457,C100710,CARD201177,2025-03-30,7083.14,7083.14,On Time,0
PAY400458,C105527,CARD209038,2025-11-10,4420.4,4420.4,On Time,0
PAY400459,C101061,CARD209585,2025-05-04,11918.43,11918.43,On Time,0
PAY400460,C108840,CARD206262,2026-03-16,4763.47,1608.94,Partial,30
PAY400461,C107708,CARD208569,2025-03-21,8265.6,8265.6,On Time,0
PAY400462,C107521,CARD204406,2025-01-13,21575.9,21575.9,On Time,0
PAY400463,C100517,CARD206276,2025-11-27,3393.84,3393.84,On Time,0
PAY400464,C104425,CARD203322,2026-08-23,4786.6,4786.6,On Time,0
PAY400465,C100420,CARD203287,2025-10-11,2584.85,2584.85,On Time,0
PAY400466,C101530,CARD211771,2026-05-21,17732.81,17732.81,On Time,0
PAY400467,C103999,CARD209461,2026-06-27,10616.42,10616.42,On Time,0
PAY400468,C107306,CARD201240,2026-04-24,4141.48,4141.48,On Time,0
PAY400469,C100461,CARD206411,2025-07-04,16270.44,16270.44,Late,23
PAY400470,C108562,CARD200989,2025-03-22,4308.12,4308.12,On Time,0
PAY400471,C108901,CARD209964,2025-09-02,2434.06,2434.06,On Time,0
PAY400472,C108877,CARD206937,2026-06-09,38851.15,38851.15,On Time,0
PAY400473,C109858,CARD211109,2026-05-14,4987.48,4987.48,On Time,0
PAY400474,C109227,CARD201785,2025-10-24,2242.71,923.31,Partial,2
PAY400475,C100193,CARD208981,2025-07-27,1755.17,1755.17,Late,7
PAY400476,C102635,CARD203115,2026-03-23,6076.45,6076.45,On Time,0
PAY400477,C100299,CARD203461,2026-05-25,4358.74,4358.74,Late,10
PAY400478,C106074,CARD205420,2025-04-28,3619.27,3619.27,On Time,0
PAY400479,C106750,CARD206547,2026-01-18,8244.9,8244.9,Late,20
PAY400480,C100208,CARD209978,2026-03-30,3000.32,3000.32,On Time,0
PAY400481,C103963,CARD211646,2026-06-26,17409.85,17409.85,On Time,0
PAY400482,C104951,CARD205178,2025-10-21,2442.26,2442.26,On Time,0
PAY400483,C108190,CARD211120,2025-06-13,7494.97,7494.97,On Time,0
PAY400484,C105731,CARD204604,2025-05-09,7996.64,7996.64,Late,17
PAY400485,C109308,CARD211266,2025-02-11,27406.51,27406.51,Late,17
PAY400486,C102991,CARD202763,2026-06-04,9715.19,9715.19,On Time,0
PAY400487,C102690,CARD205211,2025-07-16,6484.07,6484.07,On Time,0
PAY400488,C102879,CARD203668,2026-01-08,18739.7,12767.91,Partial,47
PAY400489,C105393,CARD200907,2025-07-19,3942.74,3942.74,Late,2
PAY400490,C100789,CARD210490,2025-05-19,4192.24,4192.24,On Time,0
PAY400491,C101841,CARD202810,2025-05-10,11277.88,11277.88,On Time,0
PAY400492,C109656,CARD207241,2025-12-17,3011.23,404.76,Missed,81
PAY400493,C108523,CARD204886,2025-02-09,5302.54,5302.54,Late,13
PAY400494,C108031,CARD206338,2026-01-06,15801.52,15801.52,On Time,0
PAY400495,C107295,CARD207135,2026-02-17,1667.65,1667.65,On Time,0
PAY400496,C107098,CARD202696,2026-08-23,7824.96,7824.96,On Time,0
PAY400497,C105773,CARD203583,2025-04-14,7954.4,7954.4,On Time,0
PAY400498,C108659,CARD205795,2025-05-27,4662.19,4662.19,On Time,0
PAY400499,C105564,CARD207089,2025-02-23,8120.34,8120.34,On Time,0
PAY400500,C107806,CARD204748,2026-06-28,2423.46,2022.14,Partial,11
PAY400501,C100112,CARD200859,2025-08-25,6446.66,6446.66,On Time,0
PAY400502,C104784,CARD205596,2025-11-27,2505.74,2505.74,On Time,0
PAY400503,C108954,CARD206784,2026-02-18,6752.81,6752.81,Late,26
PAY400504,C109641,CARD207902,2025-12-08,18166.76,18166.76,On Time,0
PAY400505,C101924,CARD206055,2025-10-23,10982.96,10982.96,On Time,0
PAY400506,C105298,CARD203779,2025-03-21,4754.86,4754.86,On Time,0
PAY400507,C103932,CARD204737,2025-08-19,15129.65,15129.65,Late,22
PAY400508,C104621,CARD204416,2025-12-16,6977.66,6977.66,On Time,0
PAY400509,C101885,CARD202238,2026-03-19,2434.55,2434.55,On Time,0
PAY400510,C100220,CARD203525,2026-04-13,5634.76,3200.71,Partial,43
PAY400511,C106008,CARD205398,2026-07-05,8886.41,8886.41,On Time,0
PAY400512,C104699,CARD211613,2026-01-11,6279.15,6279.15,On Time,0
PAY400513,C101680,CARD202486,2025-01-17,22888.44,7902.15,Partial,1
PAY400514,C104532,CARD205047,2026-08-01,3923.32,3923.32,On Time,0
PAY400515,C106436,CARD203415,2025-10-08,2969.94,2969.94,On Time,0
PAY400516,C100868,CARD205399,2026-04-06,8809.12,8809.12,On Time,0
PAY400517,C104822,CARD206266,2026-05-09,9361.78,3828.02,Partial,54
PAY400518,C105893,CARD201338,2026-07-19,29683.56,29683.56,On Time,0
PAY400519,C101395,CARD209678,2026-04-12,36019.9,36019.9,On Time,0
PAY400520,C100136,CARD206198,2026-06-22,7223.82,7223.82,On Time,0
PAY400521,C106948,CARD202024,2026-08-04,6623.36,6623.36,On Time,0
PAY400522,C109491,CARD210994,2026-07-13,14705.66,14705.66,On Time,0
PAY400523,C107663,CARD200666,2026-07-14,8583.49,8583.49,On Time,0
PAY400524,C105768,CARD205612,2025-01-10,5055.19,5055.19,Late,4
PAY400525,C102427,CARD207678,2026-08-10,2584.28,2584.28,On Time,0
PAY400526,C104714,CARD200791,2025-09-14,9686.3,9686.3,On Time,0
PAY400527,C101259,CARD209706,2025-03-10,4886.56,4886.56,On Time,0
PAY400528,C102946,CARD209173,2025-03-18,14162.26,14162.26,On Time,0
PAY400529,C105260,CARD211182,2026-01-31,15939.73,6139.53,Partial,17
PAY400530,C108902,CARD206606,2026-03-31,6578.71,6578.71,On Time,0
PAY400531,C102281,CARD202931,2025-07-22,6571.37,6571.37,On Time,0
PAY400532,C107533,CARD209570,2025-07-25,8592.63,8592.63,On Time,0
PAY400533,C100186,CARD208719,2025-04-10,3936.88,3936.88,On Time,0
PAY400534,C109433,CARD207249,2026-01-31,2407.4,2407.4,On Time,0
PAY400535,C106669,CARD206215,2025-08-22,7683.01,5609.46,Partial,41
PAY400536,C103857,CARD206772,2026-08-30,4739.47,4739.47,On Time,0
PAY400537,C109869,CARD209216,2025-05-28,2642.2,2642.2,On Time,0
PAY400538,C107036,CARD207222,2026-01-20,5970.78,5970.78,On Time,0
PAY400539,C108213,CARD210684,2025-12-28,4039.36,4039.36,On Time,0
PAY400540,C100818,CARD200445,2025-01-24,15003.17,15003.17,On Time,0
PAY400541,C102949,CARD202966,2026-02-11,10653.78,10653.78,On Time,0
PAY400542,C105065,CARD204238,2026-04-24,4610.89,4610.89,On Time,0
PAY400543,C106949,CARD204099,2025-06-04,9337.92,9337.92,On Time,0
PAY400544,C104746,CARD200073,2026-06-14,4119.14,4119.14,On Time,0
PAY400545,C102971,CARD209084,2025-03-17,6441.02,6441.02,On Time,0
PAY400546,C109294,CARD208499,2025-07-02,4240.52,4240.52,On Time,0
PAY400547,C100856,CARD204670,2025-11-10,6676.78,6676.78,On Time,0
PAY400548,C105748,CARD210830,2026-06-07,3807.67,3807.67,On Time,0
PAY400549,C108215,CARD208253,2025-04-24,11452.89,11452.89,Late,30
PAY400550,C102621,CARD211431,2025-11-20,4133.26,4133.26,Late,17
PAY400551,C101301,CARD209301,2026-08-22,11354.71,11354.71,On Time,0
PAY400552,C109245,CARD208863,2026-01-19,4279.59,4279.59,On Time,0
PAY400553,C109965,CARD200166,2026-04-15,1602.27,12.01,Missed,77
PAY400554,C105082,CARD207947,2025-11-21,9998.67,9998.67,On Time,0
PAY400555,C102278,CARD205521,2025-11-20,9173.97,9173.97,On Time,0
PAY400556,C104364,CARD201955,2025-08-15,13664.33,13664.33,On Time,0
PAY400557,C102812,CARD206327,2025-03-10,8787.49,8787.49,On Time,0
PAY400558,C100909,CARD202346,2025-09-14,5277.25,5277.25,On Time,0
PAY400559,C107375,CARD209864,2026-07-20,1590.17,1590.17,Late,5
PAY400560,C106486,CARD209104,2025-08-29,4624.13,4624.13,On Time,0
PAY400561,C107753,CARD210282,2025-11-04,3534.98,3534.98,On Time,0
PAY400562,C106099,CARD210756,2026-03-16,5299.58,5299.58,On Time,0
PAY400563,C105799,CARD200038,2025-05-07,8786.28,8786.28,On Time,0
PAY400564,C106577,CARD202060,2026-02-04,5226.76,5226.76,On Time,0
PAY400565,C105661,CARD210584,2025-01-18,3446.54,3446.54,On Time,0
PAY400566,C107858,CARD205826,2025-12-31,12027.44,12027.44,On Time,0
PAY400567,C105396,CARD200973,2026-01-02,13594.14,13594.14,On Time,0
PAY400568,C105008,CARD211618,2026-06-01,4117.24,4117.24,On Time,0
PAY400569,C103292,CARD210876,2026-08-14,6242.32,6242.32,On Time,0
PAY400570,C104995,CARD207242,2025-07-06,1851.05,1851.05,On Time,0
PAY400571,C107862,CARD210627,2025-07-06,4726.8,4726.8,On Time,0
PAY400572,C106572,CARD203383,2025-01-06,13058.97,13058.97,On Time,0
PAY400573,C104719,CARD211295,2025-10-27,3755.04,3755.04,On Time,0
PAY400574,C105000,CARD207629,2026-01-01,7471.32,7471.32,On Time,0
PAY400575,C105979,CARD207229,2025-11-29,12089.87,12089.87,Late,3
PAY400576,C105477,CARD211992,2026-02-28,8332.45,8332.45,On Time,0
PAY400577,C104646,CARD206278,2026-07-29,7204.13,5155.27,Partial,27
PAY400578,C107643,CARD201850,2025-11-29,5435.27,5435.27,On Time,0
PAY400579,C105218,CARD205601,2026-04-05,9912.2,9912.2,Late,12
PAY400580,C101760,CARD203404,2025-11-04,2938.66,265.54,Missed,87
PAY400581,C106713,CARD206644,2025-07-30,3043.32,3043.32,On Time,0
PAY400582,C101192,CARD208649,2025-01-18,1950.54,1950.54,On Time,0
PAY400583,C102180,CARD211683,2025-03-31,18481.0,18481.0,On Time,0
PAY400584,C106747,CARD209775,2025-08-15,5632.48,5632.48,On Time,0
PAY400585,C105445,CARD202678,2025-09-15,8748.03,8748.03,On Time,0
PAY400586,C101596,CARD202738,2025-10-17,3046.62,3046.62,On Time,0
PAY400587,C109877,CARD209930,2025-04-30,7215.64,7215.64,On Time,0
PAY400588,C101043,CARD204870,2025-11-04,6578.11,6578.11,On Time,0
PAY400589,C107028,CARD207563,2026-03-08,5003.53,5003.53,On Time,0
PAY400590,C107720,CARD211612,2026-07-28,1957.81,1957.81,Late,26
PAY400591,C104470,CARD205925,2025-03-09,14050.6,3293.4,Partial,60
PAY400592,C106503,CARD208664,2025-05-09,8006.17,8006.17,On Time,0
PAY400593,C105752,CARD211763,2025-06-03,1807.0,1807.0,On Time,0
PAY400594,C106182,CARD211362,2025-10-25,15249.94,15249.94,On Time,0
PAY400595,C105380,CARD201675,2026-02-14,8284.18,8284.18,On Time,0
PAY400596,C109968,CARD207666,2025-04-11,5083.37,5083.37,On Time,0
PAY400597,C109154,CARD210171,2026-04-03,20857.31,20857.31,On Time,0
PAY400598,C101247,CARD211376,2025-04-03,2802.19,2802.19,On Time,0
PAY400599,C108450,CARD203168,2026-07-21,9470.11,9470.11,Late,8
PAY400600,C103653,CARD206042,2026-04-13,1772.42,1772.42,Late,21
PAY400601,C106396,CARD202605,2025-05-29,2417.86,2417.86,On Time,0
PAY400602,C101110,CARD202298,2025-05-09,27252.26,27252.26,On Time,0
PAY400603,C101733,CARD207048,2026-08-11,3616.1,3616.1,On Time,0
PAY400604,C108848,CARD211575,2025-10-13,6081.44,4678.54,Partial,35
PAY400605,C102556,CARD205433,2026-04-23,4749.95,480.55,Missed,80
PAY400606,C108380,CARD210014,2025-03-22,5807.51,3963.41,Partial,16
PAY400607,C101644,CARD201855,2026-04-08,4481.41,4481.41,On Time,0
PAY400608,C100596,CARD210119,2026-05-02,8469.56,8469.56,On Time,0
PAY400609,C108549,CARD208657,2025-08-01,2711.28,2711.28,On Time,0
PAY400610,C102474,CARD200369,2025-07-21,6365.13,6365.13,Late,6
PAY400611,C105276,CARD208942,2026-02-20,10381.18,240.42,Missed,47
PAY400612,C107996,CARD209171,2025-06-17,14199.32,14199.32,On Time,0
PAY400613,C105159,CARD200932,2025-11-28,7914.11,7914.11,On Time,0
PAY400614,C101917,CARD200673,2026-04-18,7431.36,6100.73,Partial,18
PAY400615,C102330,CARD205885,2025-10-19,2192.58,2192.58,On Time,0
PAY400616,C109708,CARD207703,2025-03-24,2497.78,2497.78,On Time,0
PAY400617,C103583,CARD201198,2026-01-15,9038.27,9038.27,On Time,0
PAY400618,C102090,CARD205243,2026-08-04,7232.59,7232.59,On Time,0
PAY400619,C106314,CARD210260,2025-05-24,4619.82,4619.82,On Time,0
PAY400620,C109478,CARD211104,2026-07-09,1259.67,1259.67,On Time,0
PAY400621,C103446,CARD208068,2026-03-09,4954.29,4954.29,On Time,0
PAY400622,C103957,CARD202821,2025-07-22,4868.88,4868.88,On Time,0
PAY400623,C105732,CARD209406,2025-11-27,5880.66,4777.36,Partial,50
PAY400624,C106703,CARD203315,2025-09-12,5118.09,5118.09,On Time,0
PAY400625,C103957,CARD202821,2025-12-30,6556.9,6556.9,On Time,0
PAY400626,C102943,CARD211635,2025-01-12,7894.16,7894.16,On Time,0
PAY400627,C100354,CARD205760,2025-12-20,2746.77,2746.77,On Time,0
PAY400628,C105985,CARD209188,2025-03-03,9908.11,9908.11,Late,6
PAY400629,C106752,CARD211086,2025-01-13,10243.09,10243.09,On Time,0
PAY400630,C109016,CARD209200,2025-01-06,5921.8,4497.78,Partial,36
PAY400631,C107227,CARD202967,2026-07-22,4762.25,4762.25,Late,22
PAY400632,C103651,CARD204017,2026-07-03,1403.87,1403.87,On Time,0
PAY400633,C106895,CARD206150,2025-07-12,8522.06,8522.06,On Time,0
PAY400634,C108853,CARD201017,2025-06-27,6084.42,6084.42,On Time,0
PAY400635,C100007,CARD205634,2025-02-10,16192.96,16192.96,On Time,0
PAY400636,C105813,CARD205028,2026-06-27,4527.12,4527.12,Late,5
PAY400637,C102421,CARD210770,2025-11-26,9726.73,9726.73,Late,30
PAY400638,C104920,CARD203076,2026-08-11,8418.99,8418.99,On Time,0
PAY400639,C109443,CARD211664,2025-09-25,7002.03,7002.03,On Time,0
PAY400640,C103992,CARD201361,2025-10-11,2770.49,2770.49,Late,25
PAY400641,C101473,CARD203436,2026-02-06,2030.96,2030.96,On Time,0
PAY400642,C102401,CARD208073,2026-04-15,16697.66,16697.66,On Time,0
PAY400643,C105908,CARD208076,2026-03-28,4589.56,4589.56,On Time,0
PAY400644,C102358,CARD200861,2025-12-21,3623.1,3623.1,On Time,0
PAY400645,C101037,CARD203539,2025-08-24,5682.56,5682.56,On Time,0
PAY400646,C102322,CARD210777,2025-03-23,24255.2,24255.2,On Time,0
PAY400647,C102215,CARD208210,2026-03-23,6104.87,6104.87,Late,16
PAY400648,C102630,CARD203025,2025-06-16,6456.94,6456.94,On Time,0
PAY400649,C105733,CARD200702,2025-09-01,4902.84,4902.84,Late,21
PAY400650,C103419,CARD209504,2025-03-13,4035.67,2231.53,Partial,45
PAY400651,C105728,CARD207684,2025-02-27,2472.74,2472.74,Late,14
PAY400652,C103716,CARD200856,2025-09-02,10534.12,10534.12,On Time,0
PAY400653,C105331,CARD202161,2026-03-16,9435.61,9435.61,On Time,0
PAY400654,C100465,CARD205253,2026-06-04,20389.22,20389.22,Late,8
PAY400655,C107448,CARD201547,2025-05-06,7526.9,7526.9,On Time,0
PAY400656,C101173,CARD203309,2025-05-27,3536.86,3536.86,Late,9
PAY400657,C103336,CARD209748,2026-02-04,22255.65,22255.65,On Time,0
PAY400658,C100897,CARD203087,2025-08-08,6579.44,6579.44,On Time,0
PAY400659,C102740,CARD210827,2025-09-20,7510.44,7510.44,On Time,0
PAY400660,C106374,CARD205345,2025-05-18,4395.3,4395.3,On Time,0
PAY400661,C101097,CARD204781,2026-04-20,5918.88,5918.88,Late,7
PAY400662,C101518,CARD201848,2026-06-10,6223.43,6223.43,On Time,0
PAY400663,C100070,CARD203280,2025-12-16,6621.84,6621.84,On Time,0
PAY400664,C105688,CARD204468,2025-01-14,1034.32,1034.32,On Time,0
PAY400665,C108341,CARD201235,2026-05-19,3627.04,3627.04,On Time,0
PAY400666,C102425,CARD208893,2025-07-29,12892.63,12892.63,On Time,0
PAY400667,C102741,CARD202324,2026-08-30,4917.83,4917.83,On Time,0
PAY400668,C102579,CARD209149,2025-09-19,3158.23,3158.23,On Time,0
PAY400669,C108492,CARD202526,2025-11-01,8198.4,8198.4,On Time,0
PAY400670,C100508,CARD210972,2025-03-25,8280.56,8280.56,On Time,0
PAY400671,C109754,CARD202111,2026-02-28,9397.11,9397.11,On Time,0
PAY400672,C104678,CARD208287,2025-04-17,4838.11,4838.11,On Time,0
PAY400673,C108602,CARD203312,2026-05-10,13350.37,13350.37,On Time,0
PAY400674,C102066,CARD209894,2025-09-12,13739.37,13739.37,On Time,0
PAY400675,C104208,CARD202695,2026-05-28,14482.35,14482.35,Late,28
PAY400676,C102253,CARD211839,2026-05-12,2614.53,2614.53,On Time,0
PAY400677,C104826,CARD209214,2026-01-11,15956.51,15956.51,On Time,0
PAY400678,C101798,CARD202867,2026-02-04,44365.7,44365.7,On Time,0
PAY400679,C102799,CARD206139,2025-02-15,3365.61,3365.61,Late,7
PAY400680,C101861,CARD210422,2025-01-11,12306.36,12306.36,On Time,0
PAY400681,C109551,CARD201172,2025-11-20,1986.56,1986.56,On Time,0
